npoin  nele  nsec npfix  nlod
  392   759     4    16   392
  sec               E              po               A               J              Iy              Iz           theta
  sec           alpha           gamma             gkX             gkY             gkZ
    1   2.5500000e+06   2.0000000e-01   6.0000000e-01   0.0000000e+00   1.8000000e-02   5.0000000e-02   0.0000000e+00
    1   1.0000000e-05   2.4000000e+00   0.0000000e+00   0.0000000e+00  -1.0000000e+00
    2   2.5500000e+06   2.0000000e-01   2.5000000e+00   6.2300000e-01   1.3020000e+00   2.0800000e-01   0.0000000e+00
    2   1.0000000e-05   2.4000000e+00   0.0000000e+00   0.0000000e+00  -1.0000000e+00
    3   2.5500000e+06   2.0000000e-01   2.5000000e+00   6.2300000e-01   1.3020000e+00   2.0800000e-01   0.0000000e+00
    3   1.0000000e-05   2.4000000e+00   0.0000000e+00   0.0000000e+00  -1.0000000e+00
    4   1.0000000e+00   2.0000000e-01   1.0000000e-03   0.0000000e+00   1.0000000e-03   1.0000000e-03   0.0000000e+00
    4   1.0000000e-05   2.4000000e+00   0.0000000e+00   0.0000000e+00  -1.0000000e+00
 node               x               y               z              fx              fy              fz              mx              my              mz          deltaT
  179   188   0.0000000e+00   0.0000000e+00   5.0609557e+00   0.0000000e+00   3.1348236e+00   0.0000000e+00
  180   188   0.0000000e+00   0.0000000e+00  -1.1379014e+01   0.0000000e+00  -3.1348236e+00   0.0000000e+00
  180   189   0.0000000e+00   0.0000000e+00   1.1379014e+01   0.0000000e+00   1.4513837e+01   0.0000000e+00
  181   189   0.0000000e+00   0.0000000e+00   1.4047494e+01   0.0000000e+00  -1.7070783e+01   0.0000000e+00
  181   190   0.0000000e+00   0.0000000e+00  -1.4047494e+01   0.0000000e+00   3.0232883e+00   0.0000000e+00
  182   190   0.0000000e+00   0.0000000e+00   6.5322705e+00   0.0000000e+00  -3.0232883e+00   0.0000000e+00
  182   191   0.0000000e+00   0.0000000e+00  -6.5322705e+00   0.0000000e+00  -3.5089822e+00   0.0000000e+00
  183   191   0.0000000e+00   0.0000000e+00   2.0048496e+00   0.0000000e+00   3.5089822e+00   0.0000000e+00
  183   192   0.0000000e+00   0.0000000e+00  -2.0048496e+00   0.0000000e+00  -5.5138318e+00   0.0000000e+00
  184   192   0.0000000e+00   0.0000000e+00   2.3607191e+00   0.0000000e+00   5.5138318e+00   0.0000000e+00
  184   193   0.0000000e+00   0.0000000e+00  -2.3607191e+00   0.0000000e+00  -7.8745509e+00   0.0000000e+00
  185   193   0.0000000e+00   0.0000000e+00  -3.6841856e-01   0.0000000e+00   7.8745509e+00   0.0000000e+00
  185   194   0.0000000e+00   0.0000000e+00   3.6841856e-01   0.0000000e+00  -7.5061324e+00   0.0000000e+00
  186   194   0.0000000e+00   0.0000000e+00  -1.3501267e+00   0.0000000e+00   7.5061324e+00   0.0000000e+00
  186   195   0.0000000e+00   0.0000000e+00   1.3501267e+00   0.0000000e+00  -6.1560057e+00   0.0000000e+00
  187   195   0.0000000e+00   0.0000000e+00  -1.7122737e+00   0.0000000e+00   6.1560057e+00   0.0000000e+00
  187   196   0.0000000e+00   0.0000000e+00   1.7122737e+00   0.0000000e+00  -4.4437320e+00   0.0000000e+00
  188   196   0.0000000e+00   0.0000000e+00  -3.2222293e+00   0.0000000e+00   4.4437320e+00   0.0000000e+00
  188   197   0.0000000e+00   0.0000000e+00   3.2222293e+00   0.0000000e+00  -1.2215027e+00   0.0000000e+00
  189   197   0.0000000e+00   0.0000000e+00  -9.4036764e+00   0.0000000e+00   1.2215027e+00   0.0000000e+00
  189   198   0.0000000e+00   0.0000000e+00   9.4036764e+00   0.0000000e+00   8.1821737e+00   0.0000000e+00
  190   199   0.0000000e+00   0.0000000e+00   3.5073039e+01   0.0000000e+00  -2.8448719e+01   0.0000000e+00
  190   200   0.0000000e+00   0.0000000e+00  -3.5073039e+01   0.0000000e+00  -6.6243194e+00   0.0000000e+00
  191   200   0.0000000e+00   0.0000000e+00   1.5140933e+01   0.0000000e+00   6.6243194e+00   0.0000000e+00
  191   201   0.0000000e+00   0.0000000e+00  -1.5140933e+01   0.0000000e+00  -2.1765252e+01   0.0000000e+00
  192   201   0.0000000e+00   0.0000000e+00   2.3922694e+00   0.0000000e+00   2.1765252e+01   0.0000000e+00
  192   202   0.0000000e+00   0.0000000e+00  -2.3922694e+00   0.0000000e+00  -2.4157522e+01   0.0000000e+00
  193   202   0.0000000e+00   0.0000000e+00  -8.7551377e+00   0.0000000e+00   2.4157522e+01   0.0000000e+00
  193   203   0.0000000e+00   0.0000000e+00   8.7551377e+00   0.0000000e+00  -1.5402384e+01   0.0000000e+00
  194   203   0.0000000e+00   0.0000000e+00  -1.9826404e+01   0.0000000e+00   1.5402384e+01   0.0000000e+00
  194   204   0.0000000e+00   0.0000000e+00   1.9826404e+01   0.0000000e+00   4.4240203e+00   0.0000000e+00
  195   204   0.0000000e+00   0.0000000e+00  -3.7428213e+01   0.0000000e+00  -4.4240203e+00   0.0000000e+00
  195   205   0.0000000e+00   0.0000000e+00   3.7428213e+01   0.0000000e+00   4.1852233e+01   0.0000000e+00
  196   205   0.0000000e+00   0.0000000e+00   3.0353992e+01   0.0000000e+00  -3.5788670e+01   0.0000000e+00
  196   206   0.0000000e+00   0.0000000e+00  -3.0353992e+01   0.0000000e+00   5.4346775e+00   0.0000000e+00
  197   206   0.0000000e+00   0.0000000e+00   1.4914836e+01   0.0000000e+00  -5.4346775e+00   0.0000000e+00
  197   207   0.0000000e+00   0.0000000e+00  -1.4914836e+01   0.0000000e+00  -9.4801584e+00   0.0000000e+00
  198   207   0.0000000e+00   0.0000000e+00   3.9412735e+00   0.0000000e+00   9.4801584e+00   0.0000000e+00
  198   208   0.0000000e+00   0.0000000e+00  -3.9412735e+00   0.0000000e+00  -1.3421432e+01   0.0000000e+00
  199   208   0.0000000e+00   0.0000000e+00  -5.2884730e+00   0.0000000e+00   1.3421432e+01   0.0000000e+00
  199   209   0.0000000e+00   0.0000000e+00   5.2884730e+00   0.0000000e+00  -8.1329590e+00   0.0000000e+00
  200   209   0.0000000e+00   0.0000000e+00  -1.2861642e+01   0.0000000e+00   8.1329590e+00   0.0000000e+00
  200   210   0.0000000e+00   0.0000000e+00   1.2861642e+01   0.0000000e+00   4.7286830e+00   0.0000000e+00
  201   210   0.0000000e+00   0.0000000e+00  -2.5142152e+01   0.0000000e+00  -4.7286830e+00   0.0000000e+00
  201   211   0.0000000e+00   0.0000000e+00   2.5142152e+01   0.0000000e+00   2.9870835e+01   0.0000000e+00
  202   211   0.0000000e+00   0.0000000e+00   2.3305216e+01   0.0000000e+00  -2.9462941e+01   0.0000000e+00
  202   212   0.0000000e+00   0.0000000e+00  -2.3305216e+01   0.0000000e+00   6.1577255e+00   0.0000000e+00
  203   212   0.0000000e+00   0.0000000e+00   1.2058405e+01   0.0000000e+00  -6.1577255e+00   0.0000000e+00
  203   213   0.0000000e+00   0.0000000e+00  -1.2058405e+01   0.0000000e+00  -5.9006800e+00   0.0000000e+00
  204   213   0.0000000e+00   0.0000000e+00   4.9832410e+00   0.0000000e+00   5.9006800e+00   0.0000000e+00
  204   214   0.0000000e+00   0.0000000e+00  -4.9832410e+00   0.0000000e+00  -1.0883921e+01   0.0000000e+00
  205   214   0.0000000e+00   0.0000000e+00   8.7576931e-01   0.0000000e+00   1.0883921e+01   0.0000000e+00
  205   215   0.0000000e+00   0.0000000e+00  -8.7576931e-01   0.0000000e+00  -1.1759690e+01   0.0000000e+00
  206   215   0.0000000e+00   0.0000000e+00  -2.0134404e+00   0.0000000e+00   1.1759690e+01   0.0000000e+00
  206   216   0.0000000e+00   0.0000000e+00   2.0134404e+00   0.0000000e+00  -9.7462499e+00   0.0000000e+00
  207   216   0.0000000e+00   0.0000000e+00  -3.0853616e+00   0.0000000e+00   9.7462499e+00   0.0000000e+00
  207   217   0.0000000e+00   0.0000000e+00   3.0853616e+00   0.0000000e+00  -6.6608883e+00   0.0000000e+00
  208   217   0.0000000e+00   0.0000000e+00  -3.7801823e+00   0.0000000e+00   6.6608883e+00   0.0000000e+00
  208   218   0.0000000e+00   0.0000000e+00   3.7801823e+00   0.0000000e+00  -2.8807060e+00   0.0000000e+00
  209   218   0.0000000e+00   0.0000000e+00  -5.5404716e+00   0.0000000e+00   2.8807060e+00   0.0000000e+00
  209   219   0.0000000e+00   0.0000000e+00   5.5404716e+00   0.0000000e+00   2.6597656e+00   0.0000000e+00
  210   219   0.0000000e+00   0.0000000e+00  -1.1443760e+01   0.0000000e+00  -2.6597656e+00   0.0000000e+00
  210   220   0.0000000e+00   0.0000000e+00   1.1443760e+01   0.0000000e+00   1.4103526e+01   0.0000000e+00
  211   221   0.0000000e+00   0.0000000e+00   4.5853624e+01   0.0000000e+00  -4.0616951e+01   0.0000000e+00
  211   222   0.0000000e+00   0.0000000e+00  -4.5853624e+01   0.0000000e+00  -5.2366724e+00   0.0000000e+00
  212   222   0.0000000e+00   0.0000000e+00   2.3292297e+01   0.0000000e+00   5.2366724e+00   0.0000000e+00
  212   223   0.0000000e+00   0.0000000e+00  -2.3292297e+01   0.0000000e+00  -2.8528970e+01   0.0000000e+00
  213   223   0.0000000e+00   0.0000000e+00   4.3455187e+00   0.0000000e+00   2.8528970e+01   0.0000000e+00
  213   224   0.0000000e+00   0.0000000e+00  -4.3455187e+00   0.0000000e+00  -3.2874488e+01   0.0000000e+00
  214   224   0.0000000e+00   0.0000000e+00  -1.2599775e+01   0.0000000e+00   3.2874488e+01   0.0000000e+00
  214   225   0.0000000e+00   0.0000000e+00   1.2599775e+01   0.0000000e+00  -2.0274714e+01   0.0000000e+00
  215   225   0.0000000e+00   0.0000000e+00  -2.8253674e+01   0.0000000e+00   2.0274714e+01   0.0000000e+00
  215   226   0.0000000e+00   0.0000000e+00   2.8253674e+01   0.0000000e+00   7.9789609e+00   0.0000000e+00
  216   226   0.0000000e+00   0.0000000e+00  -4.7290603e+01   0.0000000e+00  -7.9789609e+00   0.0000000e+00
  216   227   0.0000000e+00   0.0000000e+00   4.7290603e+01   0.0000000e+00   5.5269564e+01   0.0000000e+00
  217   227   0.0000000e+00   0.0000000e+00   3.7956957e+01   0.0000000e+00  -4.5957682e+01   0.0000000e+00
  217   228   0.0000000e+00   0.0000000e+00  -3.7956957e+01   0.0000000e+00   8.0007249e+00   0.0000000e+00
  218   228   0.0000000e+00   0.0000000e+00   2.1325466e+01   0.0000000e+00  -8.0007249e+00   0.0000000e+00
  218   229   0.0000000e+00   0.0000000e+00  -2.1325466e+01   0.0000000e+00  -1.3324741e+01   0.0000000e+00
  219   229   0.0000000e+00   0.0000000e+00   6.5582376e+00   0.0000000e+00   1.3324741e+01   0.0000000e+00
  219   230   0.0000000e+00   0.0000000e+00  -6.5582376e+00   0.0000000e+00  -1.9882979e+01   0.0000000e+00
  220   230   0.0000000e+00   0.0000000e+00  -7.1060445e+00   0.0000000e+00   1.9882979e+01   0.0000000e+00
  220   231   0.0000000e+00   0.0000000e+00   7.1060445e+00   0.0000000e+00  -1.2776934e+01   0.0000000e+00
  221   231   0.0000000e+00   0.0000000e+00  -1.9179042e+01   0.0000000e+00   1.2776934e+01   0.0000000e+00
  221   232   0.0000000e+00   0.0000000e+00   1.9179042e+01   0.0000000e+00   6.4021080e+00   0.0000000e+00
  222   232   0.0000000e+00   0.0000000e+00  -3.2868031e+01   0.0000000e+00  -6.4021080e+00   0.0000000e+00
  222   233   0.0000000e+00   0.0000000e+00   3.2868031e+01   0.0000000e+00   3.9270139e+01   0.0000000e+00
  223   233   0.0000000e+00   0.0000000e+00   2.9820670e+01   0.0000000e+00  -3.8039669e+01   0.0000000e+00
  223   234   0.0000000e+00   0.0000000e+00  -2.9820670e+01   0.0000000e+00   8.2189991e+00   0.0000000e+00
  224   234   0.0000000e+00   0.0000000e+00   1.6202675e+01   0.0000000e+00  -8.2189991e+00   0.0000000e+00
  224   235   0.0000000e+00   0.0000000e+00  -1.6202675e+01   0.0000000e+00  -7.9836762e+00   0.0000000e+00
  225   235   0.0000000e+00   0.0000000e+00   6.8104892e+00   0.0000000e+00   7.9836762e+00   0.0000000e+00
  225   236   0.0000000e+00   0.0000000e+00  -6.8104892e+00   0.0000000e+00  -1.4794165e+01   0.0000000e+00
  226   236   0.0000000e+00   0.0000000e+00   3.8499703e-01   0.0000000e+00   1.4794165e+01   0.0000000e+00
  226   237   0.0000000e+00   0.0000000e+00  -3.8499703e-01   0.0000000e+00  -1.5179162e+01   0.0000000e+00
  227   237   0.0000000e+00   0.0000000e+00  -3.4052641e+00   0.0000000e+00   1.5179162e+01   0.0000000e+00
  227   238   0.0000000e+00   0.0000000e+00   3.4052641e+00   0.0000000e+00  -1.1773898e+01   0.0000000e+00
  228   238   0.0000000e+00   0.0000000e+00  -6.1086414e+00   0.0000000e+00   1.1773898e+01   0.0000000e+00
  228   239   0.0000000e+00   0.0000000e+00   6.1086414e+00   0.0000000e+00  -5.6652569e+00   0.0000000e+00
  229   239   0.0000000e+00   0.0000000e+00  -7.0896210e+00   0.0000000e+00   5.6652569e+00   0.0000000e+00
  229   240   0.0000000e+00   0.0000000e+00   7.0896210e+00   0.0000000e+00   1.4243641e+00   0.0000000e+00
  230   240   0.0000000e+00   0.0000000e+00  -7.5886338e+00   0.0000000e+00  -1.4243641e+00   0.0000000e+00
  230   241   0.0000000e+00   0.0000000e+00   7.5886338e+00   0.0000000e+00   9.0129979e+00   0.0000000e+00
  231   241   0.0000000e+00   0.0000000e+00  -5.5059054e-01   0.0000000e+00  -9.0129979e+00   0.0000000e+00
  231   242   0.0000000e+00   0.0000000e+00   5.5059054e-01   0.0000000e+00   9.5635885e+00   0.0000000e+00
  232   243   0.0000000e+00   0.0000000e+00   4.6073549e+01   0.0000000e+00  -4.0973455e+01   0.0000000e+00
  232   244   0.0000000e+00   0.0000000e+00  -4.6073549e+01   0.0000000e+00  -5.1000940e+00   0.0000000e+00
  233   244   0.0000000e+00   0.0000000e+00   2.3506165e+01   0.0000000e+00   5.1000940e+00   0.0000000e+00
  233   245   0.0000000e+00   0.0000000e+00  -2.3506165e+01   0.0000000e+00  -2.8606259e+01   0.0000000e+00
  234   245   0.0000000e+00   0.0000000e+00   4.4577569e+00   0.0000000e+00   2.8606259e+01   0.0000000e+00
  234   246   0.0000000e+00   0.0000000e+00  -4.4577569e+00   0.0000000e+00  -3.3064016e+01   0.0000000e+00
  235   246   0.0000000e+00   0.0000000e+00  -1.2765923e+01   0.0000000e+00   3.3064016e+01   0.0000000e+00
  235   247   0.0000000e+00   0.0000000e+00   1.2765923e+01   0.0000000e+00  -2.0298094e+01   0.0000000e+00
  236   247   0.0000000e+00   0.0000000e+00  -2.8654407e+01   0.0000000e+00   2.0298094e+01   0.0000000e+00
  236   248   0.0000000e+00   0.0000000e+00   2.8654407e+01   0.0000000e+00   8.3563137e+00   0.0000000e+00
  237   248   0.0000000e+00   0.0000000e+00  -4.7798308e+01   0.0000000e+00  -8.3563137e+00   0.0000000e+00
  237   249   0.0000000e+00   0.0000000e+00   4.7798308e+01   0.0000000e+00   5.6154622e+01   0.0000000e+00
  238   249   0.0000000e+00   0.0000000e+00   3.8675094e+01   0.0000000e+00  -4.6537111e+01   0.0000000e+00
  238   250   0.0000000e+00   0.0000000e+00  -3.8675094e+01   0.0000000e+00   7.8620168e+00   0.0000000e+00
  239   250   0.0000000e+00   0.0000000e+00   2.1343454e+01   0.0000000e+00  -7.8620168e+00   0.0000000e+00
  239   251   0.0000000e+00   0.0000000e+00  -2.1343454e+01   0.0000000e+00  -1.3481437e+01   0.0000000e+00
  240   251   0.0000000e+00   0.0000000e+00   6.6593766e+00   0.0000000e+00   1.3481437e+01   0.0000000e+00
  240   252   0.0000000e+00   0.0000000e+00  -6.6593766e+00   0.0000000e+00  -2.0140814e+01   0.0000000e+00
  241   252   0.0000000e+00   0.0000000e+00  -6.1967137e+00   0.0000000e+00   2.0140814e+01   0.0000000e+00
  241   253   0.0000000e+00   0.0000000e+00   6.1967137e+00   0.0000000e+00  -1.3944100e+01   0.0000000e+00
  242   253   0.0000000e+00   0.0000000e+00  -1.9980712e+01   0.0000000e+00   1.3944100e+01   0.0000000e+00
  242   254   0.0000000e+00   0.0000000e+00   1.9980712e+01   0.0000000e+00   6.0366121e+00   0.0000000e+00
  243   254   0.0000000e+00   0.0000000e+00  -3.3852192e+01   0.0000000e+00  -6.0366121e+00   0.0000000e+00
  243   255   0.0000000e+00   0.0000000e+00   3.3852192e+01   0.0000000e+00   3.9888804e+01   0.0000000e+00
  244   255   0.0000000e+00   0.0000000e+00   3.0834096e+01   0.0000000e+00  -3.9016504e+01   0.0000000e+00
  244   256   0.0000000e+00   0.0000000e+00  -3.0834096e+01   0.0000000e+00   8.1824072e+00   0.0000000e+00
  245   256   0.0000000e+00   0.0000000e+00   1.7388203e+01   0.0000000e+00  -8.1824072e+00   0.0000000e+00
  245   257   0.0000000e+00   0.0000000e+00  -1.7388203e+01   0.0000000e+00  -9.2057954e+00   0.0000000e+00
  246   257   0.0000000e+00   0.0000000e+00   6.6799726e+00   0.0000000e+00   9.2057954e+00   0.0000000e+00
  246   258   0.0000000e+00   0.0000000e+00  -6.6799726e+00   0.0000000e+00  -1.5885768e+01   0.0000000e+00
  247   258   0.0000000e+00   0.0000000e+00   1.8834189e-01   0.0000000e+00   1.5885768e+01   0.0000000e+00
  247   259   0.0000000e+00   0.0000000e+00  -1.8834189e-01   0.0000000e+00  -1.6074110e+01   0.0000000e+00
  248   259   0.0000000e+00   0.0000000e+00  -4.5818932e+00   0.0000000e+00   1.6074110e+01   0.0000000e+00
  248   260   0.0000000e+00   0.0000000e+00   4.5818932e+00   0.0000000e+00  -1.1492217e+01   0.0000000e+00
  249   260   0.0000000e+00   0.0000000e+00  -8.2259230e+00   0.0000000e+00   1.1492217e+01   0.0000000e+00
  249   261   0.0000000e+00   0.0000000e+00   8.2259230e+00   0.0000000e+00  -3.2662936e+00   0.0000000e+00
  250   261   0.0000000e+00   0.0000000e+00  -1.1340003e+01   0.0000000e+00   3.2662936e+00   0.0000000e+00
  250   262   0.0000000e+00   0.0000000e+00   1.1340003e+01   0.0000000e+00   8.0737091e+00   0.0000000e+00
  251   262   0.0000000e+00   0.0000000e+00  -7.2531712e+00   0.0000000e+00  -8.0737091e+00   0.0000000e+00
  251   263   0.0000000e+00   0.0000000e+00   7.2531712e+00   0.0000000e+00   1.5326880e+01   0.0000000e+00
  252   264   0.0000000e+00   0.0000000e+00   3.5744224e+01   0.0000000e+00  -2.9477893e+01   0.0000000e+00
  252   265   0.0000000e+00   0.0000000e+00  -3.5744224e+01   0.0000000e+00  -6.2663309e+00   0.0000000e+00
  253   265   0.0000000e+00   0.0000000e+00   1.5622194e+01   0.0000000e+00   6.2663309e+00   0.0000000e+00
  253   266   0.0000000e+00   0.0000000e+00  -1.5622194e+01   0.0000000e+00  -2.1888525e+01   0.0000000e+00
  254   266   0.0000000e+00   0.0000000e+00   2.5631508e+00   0.0000000e+00   2.1888525e+01   0.0000000e+00
  254   267   0.0000000e+00   0.0000000e+00  -2.5631508e+00   0.0000000e+00  -2.4451676e+01   0.0000000e+00
  255   267   0.0000000e+00   0.0000000e+00  -8.9097572e+00   0.0000000e+00   2.4451676e+01   0.0000000e+00
  255   268   0.0000000e+00   0.0000000e+00   8.9097572e+00   0.0000000e+00  -1.5541918e+01   0.0000000e+00
  256   268   0.0000000e+00   0.0000000e+00  -2.0995384e+01   0.0000000e+00   1.5541918e+01   0.0000000e+00
  256   269   0.0000000e+00   0.0000000e+00   2.0995384e+01   0.0000000e+00   5.4534655e+00   0.0000000e+00
  257   269   0.0000000e+00   0.0000000e+00  -3.8867566e+01   0.0000000e+00  -5.4534655e+00   0.0000000e+00
  257   270   0.0000000e+00   0.0000000e+00   3.8867566e+01   0.0000000e+00   4.4321032e+01   0.0000000e+00
  258   270   0.0000000e+00   0.0000000e+00   3.2737328e+01   0.0000000e+00  -3.7506128e+01   0.0000000e+00
  258   271   0.0000000e+00   0.0000000e+00  -3.2737328e+01   0.0000000e+00   4.7688001e+00   0.0000000e+00
  259   271   0.0000000e+00   0.0000000e+00   1.4747148e+01   0.0000000e+00  -4.7688001e+00   0.0000000e+00
  259   272   0.0000000e+00   0.0000000e+00  -1.4747148e+01   0.0000000e+00  -9.9783484e+00   0.0000000e+00
  260   272   0.0000000e+00   0.0000000e+00   4.2563891e+00   0.0000000e+00   9.9783484e+00   0.0000000e+00
  260   273   0.0000000e+00   0.0000000e+00  -4.2563891e+00   0.0000000e+00  -1.4234737e+01   0.0000000e+00
  261   273   0.0000000e+00   0.0000000e+00  -3.6902786e+00   0.0000000e+00   1.4234737e+01   0.0000000e+00
  261   274   0.0000000e+00   0.0000000e+00   3.6902786e+00   0.0000000e+00  -1.0544459e+01   0.0000000e+00
  262   274   0.0000000e+00   0.0000000e+00  -1.3584684e+01   0.0000000e+00   1.0544459e+01   0.0000000e+00
  262   275   0.0000000e+00   0.0000000e+00   1.3584684e+01   0.0000000e+00   3.0402247e+00   0.0000000e+00
  263   275   0.0000000e+00   0.0000000e+00  -2.8254634e+01   0.0000000e+00  -3.0402247e+00   0.0000000e+00
  263   276   0.0000000e+00   0.0000000e+00   2.8254634e+01   0.0000000e+00   3.1294858e+01   0.0000000e+00
  264   276   0.0000000e+00   0.0000000e+00   2.5861644e+01   0.0000000e+00  -3.1307695e+01   0.0000000e+00
  264   277   0.0000000e+00   0.0000000e+00  -2.5861644e+01   0.0000000e+00   5.4460507e+00   0.0000000e+00
  265   277   0.0000000e+00   0.0000000e+00   1.3223274e+01   0.0000000e+00  -5.4460507e+00   0.0000000e+00
  265   278   0.0000000e+00   0.0000000e+00  -1.3223274e+01   0.0000000e+00  -7.7772229e+00   0.0000000e+00
  266   278   0.0000000e+00   0.0000000e+00   5.5155433e+00   0.0000000e+00   7.7772229e+00   0.0000000e+00
  266   279   0.0000000e+00   0.0000000e+00  -5.5155433e+00   0.0000000e+00  -1.3292766e+01   0.0000000e+00
  267   279   0.0000000e+00   0.0000000e+00   7.1569366e-01   0.0000000e+00   1.3292766e+01   0.0000000e+00
  267   280   0.0000000e+00   0.0000000e+00  -7.1569366e-01   0.0000000e+00  -1.4008460e+01   0.0000000e+00
  268   280   0.0000000e+00   0.0000000e+00  -4.7845391e+00   0.0000000e+00   1.4008460e+01   0.0000000e+00
  268   281   0.0000000e+00   0.0000000e+00   4.7845391e+00   0.0000000e+00  -9.2239208e+00   0.0000000e+00
  269   281   0.0000000e+00   0.0000000e+00  -1.1827446e+01   0.0000000e+00   9.2239208e+00   0.0000000e+00
  269   282   0.0000000e+00   0.0000000e+00   1.1827446e+01   0.0000000e+00   2.6035250e+00   0.0000000e+00
  270   282   0.0000000e+00   0.0000000e+00  -1.7735458e+01   0.0000000e+00  -2.6035250e+00   0.0000000e+00
  270   283   0.0000000e+00   0.0000000e+00   1.7735458e+01   0.0000000e+00   2.0338983e+01   0.0000000e+00
  271   284   0.0000000e+00   0.0000000e+00   1.4582808e+01   0.0000000e+00  -8.7572860e+00   0.0000000e+00
  271   285   0.0000000e+00   0.0000000e+00  -1.4582808e+01   0.0000000e+00  -5.8255219e+00   0.0000000e+00
  272   285   0.0000000e+00   0.0000000e+00   5.4294050e+00   0.0000000e+00   5.8255219e+00   0.0000000e+00
  272   286   0.0000000e+00   0.0000000e+00  -5.4294050e+00   0.0000000e+00  -1.1254927e+01   0.0000000e+00
  273   286   0.0000000e+00   0.0000000e+00   3.8559236e-01   0.0000000e+00   1.1254927e+01   0.0000000e+00
  273   287   0.0000000e+00   0.0000000e+00  -3.8559236e-01   0.0000000e+00  -1.1640519e+01   0.0000000e+00
  274   287   0.0000000e+00   0.0000000e+00  -3.9115402e+00   0.0000000e+00   1.1640519e+01   0.0000000e+00
  274   288   0.0000000e+00   0.0000000e+00   3.9115402e+00   0.0000000e+00  -7.7289791e+00   0.0000000e+00
  275   288   0.0000000e+00   0.0000000e+00  -9.4611467e+00   0.0000000e+00   7.7289791e+00   0.0000000e+00
  275   289   0.0000000e+00   0.0000000e+00   9.4611467e+00   0.0000000e+00   1.7321676e+00   0.0000000e+00
  276   289   0.0000000e+00   0.0000000e+00  -2.1093461e+01   0.0000000e+00  -1.7321676e+00   0.0000000e+00
